Superfamily,Tag,Region,Country,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL,ITxBL
Apoidea,ALLO-CSI-206,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Colletidae,Euryglossinae,Euryglossinae,Euhesma,Euhesma,Euhesma euhsp1,Male,0.0012,0,0.0012,1.43,7.057,10.09151
Apoidea,ALLO-CSI-207,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0011,0,0.0011,1.415,6.763,9.569645
Apoidea,ALLO-CSI-208,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0005,0,0.0005,1.653,6.554,10.833762
Apoidea,ALLO-CSI-209,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.588,6.966,11.062008
Apoidea,ALLO-CSI-21,Australasia,Australia,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Megachilidae,Megachilinae,Megachilini,Megachile,Unplaced,Megachile megbid,Female,0.0427,0.038672,0.004028,2.588,9.82,25.41416
Apoidea,ALLO-CSI-210,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum platychilum,Male,0.002,0,0.002,1.991,8.366,16.656706
Apoidea,ALLO-CSI-211,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0013,0,0.0013,1.52,6.898,10.48496
Apoidea,ALLO-CSI-212,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.001,0,0.001,1.28,5.574,7.13472
Apoidea,ALLO-CSI-213,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.721,7.368,12.680328
Apoidea,ALLO-CSI-214,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0003,0,0.0003,1.52,6.503,9.88456
Apoidea,ALLO-CSI-215,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.409,5.623,7.922807
Apoidea,ALLO-CSI-216,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0006,0,0.0006,1.51,6.589,9.94939
Apoidea,ALLO-CSI-217,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.378,6.425,8.85365
Apoidea,ALLO-CSI-218,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.001,0,0.001,1.513,6.603,9.990339
Apoidea,ALLO-CSI-219,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0017,0,0.0017,1.513,7.698,11.647074
Apoidea,ALLO-CSI-22,Australasia,Australia,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,Amegilla chlorocyanea,Male,0.0557,0.038672,0.017028,3.997,21.079,84.252763
Apoidea,ALLO-CSI-220,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Colletidae,Euryglossinae,Euryglossinae,Euhesma,Euhesma,Euhesma euhsp1,Female,0.0007,0,0.0007,1.252,6.281,7.863812
Apoidea,ALLO-CSI-221,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches lipsp4,Male,0.0026,0,0.0026,2.169,9.237,20.035053
Apoidea,ALLO-CSI-222,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0011,0,0.0011,1.664,6.963,11.586432
Apoidea,ALLO-CSI-223,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Male,0.0004,0,0.0004,1.262,4.877,6.154774
Apoidea,ALLO-CSI-224,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0006,0,0.0006,1.487,5.735,8.527945
Apoidea,ALLO-CSI-225,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0007,0,0.0007,1.472,6.677,9.828544
Apoidea,ALLO-CSI-226,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum lassp6,Male,0.0024,0,0.0024,2.041,8.923,18.211843
Apoidea,ALLO-CSI-227,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.666,6.428,10.709048
Apoidea,ALLO-CSI-228,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches lipsp4,Female,0.0028,0,0.0028,2.055,9.474,19.46907
Apoidea,ALLO-CSI-229,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0012,0,0.0012,1.645,6.208,10.21216
Apoidea,ALLO-CSI-23,Australasia,Australia,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Megachilidae,Megachilinae,Megachilini,Megachile,Eutricharaea,Megachile macularis,Male,0.0625,0.038672,0.023828,4.794,16.378,78.516132
Apoidea,ALLO-CSI-230,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0011,0,0.0011,1.52,6.374,9.68848
Apoidea,ALLO-CSI-24,Australasia,Australia,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches lipsp4,Female,0.0041,0,0.0041,2.502,10.731,26.848962
Apoidea,ALLO-CSI-25,Australasia,Australia,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Colletidae,Euryglossinae,Euryglossinae,Euhesma,Euhesma,Euhesma euhsp1,Female,0.0005,0,0.0005,1.366,7.06,9.64396
Apoidea,ALLO-CSI-250,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Colletidae,Euryglossinae,Euryglossinae,Euhesma,Euhesma,Euhesma euhsp1,Female,0.0004,0,0.0004,1.298,6.706,8.704388
Apoidea,ALLO-CSI-251,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0012,0,0.0012,1.354,6.861,9.289794
Apoidea,ALLO-CSI-253,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0009,0,0.0009,1.575,5.824,9.1728
Apoidea,ALLO-CSI-254,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Colletidae,Euryglossinae,Euryglossinae,Euhesma,Euhesma,Euhesma euhsp1,Male,0.0005,0,0.0005,1.232,5.188,6.391616
Apoidea,ALLO-CSI-255,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0006,0,0.0006,1.494,6.528,9.752832
Apoidea,ALLO-CSI-256,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.607,6.434,10.339438
Apoidea,ALLO-CSI-257,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Male,0.0003,0,0.0003,1.319,5.706,7.526214
Apoidea,ALLO-CSI-258,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0013,0,0.0013,1.77,7.082,12.53514
Apoidea,ALLO-CSI-259,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.6,6.401,10.2416
Apoidea,ALLO-CSI-26,Australasia,Australia,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches lipsp4,Female,0.0023,0,0.0023,2.052,8.442,17.322984
Apoidea,ALLO-CSI-260,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.68,6.347,10.66296
Apoidea,ALLO-CSI-261,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Male,0.0004,0,0.0004,1.247,5.141,6.410827
Apoidea,ALLO-CSI-262,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0005,0,0.0005,1.493,5.878,8.775854
Apoidea,ALLO-CSI-263,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0006,0,0.0006,1.444,5.608,8.097952
Apoidea,ALLO-CSI-265,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0006,0,0.0006,1.414,6.156,8.704584
Apoidea,ALLO-CSI-266,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum lassp9,Female,0.0007,0,0.0007,1.514,6.088,9.217232
Apoidea,ALLO-CSI-267,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.001,0,0.001,1.626,6.058,9.850308
Apoidea,ALLO-CSI-268,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0007,0,0.0007,1.583,5.701,9.024683
Apoidea,ALLO-CSI-269,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.001,0,0.001,1.57,7.384,11.59288
Apoidea,ALLO-CSI-270,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.001,0,0.001,1.645,6.604,10.86358
Apoidea,ALLO-CSI-271,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Male,0.0003,0,0.0003,1.21,5.001,6.05121
Apoidea,ALLO-CSI-272,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum lassp8,Male,0.0006,0,0.0006,1.328,5.968,7.925504
Apoidea,ALLO-CSI-273,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.001,0,0.001,1.686,7.039,11.867754
Apoidea,ALLO-CSI-274,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0006,0,0.0006,1.449,6.334,9.177966
Apoidea,ALLO-CSI-275,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0005,0,0.0005,1.56,5.651,8.81556
Apoidea,ALLO-CSI-276,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0009,0,0.0009,1.707,6.517,11.124519
Apoidea,ALLO-CSI-277,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0007,0,0.0007,1.527,6.223,9.502521
Apoidea,ALLO-CSI-278,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0009,0,0.0009,1.558,7.059,10.997922
Apoidea,ALLO-CSI-279,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.618,5.836,9.442648
Apoidea,ALLO-CSI-28,Australasia,Australia,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Megachilidae,Megachilinae,Megachilini,Megachile,Unplaced,Megachile megsp1,Male,0.003,0,0.003,2.277,8.921,20.313117
Apoidea,ALLO-CSI-280,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0007,0,0.0007,1.491,6.014,8.966874
Apoidea,ALLO-CSI-281,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0009,0,0.0009,1.488,6.284,9.350592
Apoidea,ALLO-CSI-282,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0007,0,0.0007,1.469,6.202,9.110738
Apoidea,ALLO-CSI-283,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.49,5.829,8.68521
Apoidea,ALLO-CSI-284,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0007,0,0.0007,1.491,6.481,9.663171
Apoidea,ALLO-CSI-285,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum lassp8,Male,0.0004,0,0.0004,1.299,4.867,6.322233
Apoidea,ALLO-CSI-286,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Colletidae,Euryglossinae,Euryglossinae,Euhesma,Euhesma,Euhesma euhsp1,Female,0.0005,0,0.0005,1.237,5.985,7.403445
Apoidea,ALLO-CSI-287,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0009,0,0.0009,1.598,6.415,10.25117
Apoidea,ALLO-CSI-288,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0006,0,0.0006,1.538,6.149,9.457162
Apoidea,ALLO-CSI-289,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0007,0,0.0007,1.588,6.905,10.96514
Apoidea,ALLO-CSI-29,Australasia,Australia,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Megachilidae,Megachilinae,Megachilini,Megachile,Unplaced,Megachile apicata,Female,0.0059,0,0.0059,2.844,11.072,31.488768
Apoidea,ALLO-CSI-291,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0012,0,0.0012,1.623,7.14,11.58822
Apoidea,ALLO-CSI-292,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0007,0,0.0007,1.508,6.297,9.495876
Apoidea,ALLO-CSI-293,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0009,0,0.0009,1.529,6.017,9.199993
Apoidea,ALLO-CSI-294,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0007,0,0.0007,1.563,6.494,10.150122
Apoidea,ALLO-CSI-295,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.575,6.295,9.914625
Apoidea,ALLO-CSI-296,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0009,0,0.0009,1.706,7.268,12.399208
Apoidea,ALLO-CSI-297,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0007,0,0.0007,1.488,6.58,9.79104
Apoidea,ALLO-CSI-298,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0007,0,0.0007,1.628,5.926,9.647528
Apoidea,ALLO-CSI-299,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0011,0,0.0011,1.587,6.423,10.193301
Apoidea,ALLO-CSI-3,Australasia,Australia,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches lipsp4,Female,0.0417,0.038672,0.003028,2.195,9.644,21.16858
Apoidea,ALLO-CSI-30,Australasia,Australia,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Male,0.0006,0,0.0006,1.244,5.17,6.43148
Apoidea,ALLO-CSI-300,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0009,0,0.0009,1.602,6.281,10.062162
Apoidea,ALLO-CSI-301,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.574,6.381,10.043694
Apoidea,ALLO-CSI-302,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum lassp8,Male,0.0004,0,0.0004,1.344,5.317,7.146048
Apoidea,ALLO-CSI-303,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.66,6.691,11.10706
Apoidea,ALLO-CSI-304,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Male,0.0003,0,0.0003,1.071,4.939,5.289669
Apoidea,ALLO-CSI-305,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.696,6.608,11.207168
Apoidea,ALLO-CSI-306,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.584,6.454,10.223136
Apoidea,ALLO-CSI-307,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0009,0,0.0009,1.627,6.57,10.68939
Apoidea,ALLO-CSI-308,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0009,0,0.0009,1.602,6.443,10.321686
Apoidea,ALLO-CSI-309,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Lasioglossum,Chilalictus,Lasioglossum lassp8,Male,0.0006,0,0.0006,1.384,6.057,8.382888
Apoidea,ALLO-CSI-31,Australasia,Australia,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Male,0.0006,0,0.0006,1.268,5.446,6.905528
Apoidea,ALLO-CSI-311,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Male,0.0004,0,0.0004,1.247,4.998,6.232506
Apoidea,ALLO-CSI-312,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.605,6.343,10.180515
Apoidea,ALLO-CSI-313,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Male,0.0003,0,0.0003,1.088,4.506,4.902528
Apoidea,ALLO-CSI-314,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0005,0,0.0005,1.464,5.697,8.340408
Apoidea,ALLO-CSI-315,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.602,6.063,9.712926
Apoidea,ALLO-CSI-316,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.001,0,0.001,1.685,6.796,11.45126
Apoidea,ALLO-CSI-317,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Male,0.0004,0,0.0004,1.175,5.053,5.937275
Apoidea,ALLO-CSI-318,Australasia,Australia,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus urbanus,Female,0.0008,0,0.0008,1.531,6.989,10.700159
